# Drag coefficient over an impulsively started cylinder at Re=3000
# Koumoutsakos and Leonard (1995)
# High-resoluation simulations of the flow 
# around an impulsively started cylinder using vortex methods
0.03102	0.85895
0.04964	0.73851
0.06825	0.64025
0.10548	0.54517
0.16132	0.45642
0.24199	0.38669
0.34747	0.33914
0.47777	0.31379
0.60807	0.30745
0.76319	0.32647
0.92451	0.36133
1.04240	0.39937
1.18511	0.45325
1.31541	0.51664
1.43330	0.58637
1.57601	0.67512
1.71251	0.77021
1.84281	0.86212
1.96691	0.94453
2.06618	0.99842
2.19028	1.05547
2.40124	1.11569
2.61220	1.14105
2.74871	1.15055
2.85419	1.16006
2.95346	1.18225
3.05895	1.21395
3.17063	1.25832
3.26370	1.29952
3.38780	1.35024
3.48707	1.38827
3.58014	1.41046
3.67942	1.42314
3.77870	1.41997
3.91520	1.39778
4.10755	1.35024
4.30610	1.31220
4.47983	1.28051
4.71562	1.23613
4.92658	1.20444
5.11892	1.17908
5.27404	1.15372
5.40434	1.12520
5.52223	1.09667
5.66494	1.06498
5.77663	1.04913
5.89452	1.03962
5.99380	1.03645
