# Flapping wing at Re=75; lift coefficient.
# Results published in
# Eldredge, J. D. (2007). Numerical simulation of the fluid dynamics of 2D rigid body motion with the vortex particle method. Journal of Computational Physics, 221(2), 626-648.
# Data provided by Chengyu Li on Feb 15, 2017.
# | time | lift coefficient |
 2.210570097E+000 3.940829933E-001
 2.227289915E+000 4.810140133E-001
 2.235699892E+000 5.865910053E-001
 2.246890068E+000 6.921629906E-001
 2.258059978E+000 7.853140235E-001
 2.269229889E+000 8.784639835E-001
 2.277669907E+000 1.008890033E+000
 2.288739920E+000 9.840239882E-001
 2.311009884E+000 1.089580059E+000
 2.344199896E+000 1.008780003E+000
 2.355170012E+000 8.845419884E-001
 2.368930101E+000 7.789300084E-001
 2.379909992E+000 6.546900272E-001
 2.399120092E+000 4.496909976E-001
 2.410089970E+000 3.192389905E-001
 2.421060085E+000 1.887869984E-001
 2.456939936E+000 2.102960087E-002
 2.487449884E+000 4.582690075E-002
 2.504169941E+000 1.327580065E-001
 2.523659945E+000 2.321060002E-001
 2.543149948E+000 3.190320134E-001
 2.573679924E+000 3.624629974E-001
 2.584779978E+000 3.748680055E-001
 2.620729923E+000 2.878560126E-001
 2.631759882E+000 2.257270068E-001
 2.659460068E+000 2.008389980E-001
 2.687239885E+000 2.629080117E-001
 2.703959942E+000 3.622609973E-001
 2.723520041E+000 5.299320221E-001
 2.734730005E+000 6.665610075E-001
 2.745980024E+000 8.404570222E-001
 2.757179976E+000 9.584519863E-001
 2.765579939E+000 1.051609993E+000
 2.779589891E+000 1.213080049E+000
 2.790640116E+000 1.169579983E+000
 2.810120106E+000 1.250290036E+000
 2.837749958E+000 1.157080054E+000
 2.848730087E+000 1.032840014E+000
 2.865190029E+000 8.526939750E-001
 2.878880024E+000 6.725479960E-001
 2.889770031E+000 4.551399946E-001
 2.908999920E+000 2.625640035E-001
 2.928240061E+000 8.240959793E-002
 2.958650112E+000 1.616999973E-003
 2.997560024E+000 1.071470007E-001
 3.019870043E+000 2.499690056E-001
 3.036619902E+000 3.803780079E-001
 3.050559998E+000 4.673129916E-001
 3.067240000E+000 5.231879950E-001
 3.089499950E+000 6.101089716E-001
 3.122699976E+000 5.417349935E-001
 3.139260054E+000 4.609639943E-001
 3.164119959E+000 3.677580059E-001
 3.189029932E+000 3.242410123E-001
 3.214060068E+000 4.173690081E-001
 3.228009939E+000 5.167269707E-001
 3.241980076E+000 6.285060048E-001
 3.253200054E+000 7.713459730E-001
 3.278330088E+000 9.762759805E-001
 3.289400101E+000 9.576249719E-001
 3.306070089E+000 9.948660135E-001
 3.339210033E+000 8.643800020E-001
 3.355710030E+000 7.214969993E-001
 3.372210026E+000 5.786150098E-001
 3.385950089E+000 4.419470131E-001
 3.396929979E+000 3.239180148E-001
 3.410660028E+000 1.872510016E-001
 3.432719946E+000 6.299269944E-002
 3.460360050E+000 -2.400680073E-002
 3.496469975E+000 5.668250099E-002
 3.515969992E+000 1.560309976E-001
 3.541019917E+000 2.677929997E-001
 3.560489893E+000 3.422969878E-001
 3.591020107E+000 3.857280016E-001
 3.624209881E+000 2.987200022E-001
 3.640779972E+000 2.303709984E-001
 3.671289921E+000 2.551690042E-001
 3.693559885E+000 3.545129895E-001
 3.710309982E+000 4.787110090E-001
 3.729850054E+000 6.339600086E-001
 3.741100073E+000 8.016440272E-001
 3.749530077E+000 9.258549809E-001
 3.760720015E+000 1.037639976E+000
 3.780309916E+000 1.236369967E+000
 3.791349888E+000 1.192870021E+000
 3.810820103E+000 1.254950047E+000
 3.841150045E+000 1.080989957E+000
 3.860399961E+000 9.132599831E-001
 3.871350050E+000 7.703859806E-001
 3.882270098E+000 5.840340257E-001
 3.895960093E+000 4.038879871E-001
 3.909670115E+000 2.423759997E-001
 3.931689978E+000 6.842909753E-002
 3.959320068E+000 -2.478159964E-002
 3.984339952E+000 5.592489988E-002
 3.995510101E+000 1.428640038E-001
